차례	항목	풀이	품사	빈도	개수	교재	교과	교양	문학	신문	잡지	대본	구어	기타
28126	약조하다	約條-	동	3 	1 	0 	0 	0 	0 	0 	0 	3 	0 	0 
34674	약주03	藥酒	명	2 	2 	0 	0 	1 	1 	0 	0 	0 	0 	0 
34675	약지04	藥指	명	2 	2 	0 	0 	1 	1 	0 	0 	0 	0 	0 
24117	약진04	躍進	명	4 	4 	0 	0 	1 	0 	2 	1 	0 	0 	0 
49582	약질02	弱質	명	1 	1 	0 	0 	1 	0 	0 	0 	0 	0 	0 
49583	약체02	弱體	명	1 	1 	0 	0 	1 	0 	0 	0 	0 	0 	0 
17246	약초	藥草	명	7 	5 	0 	1 	1 	1 	3 	1 	0 	0 	0 
49584	약취02	略取	명	1 	1 	0 	0 	0 	0 	1 	0 	0 	0 	0 
49585	약칭하다	略稱-	동	1 	1 	0 	0 	1 	0 	0 	0 	0 	0 	0 
12680	약탈	掠奪	명	11 	6 	0 	0 	3 	1 	7 	0 	0 	0 	0 
28127	약탈당하다	掠奪當-	동	3 	2 	0 	0 	2 	0 	1 	0 	0 	0 	0 
49586	약탈적	掠奪的	관	1 	1 	0 	0 	1 	0 	0 	0 	0 	0 	0 
24118	약탈하다	掠奪-	동	4 	1 	0 	0 	4 	0 	0 	0 	0 	0 	0 
28128	약탕	藥湯	명	3 	1 	0 	0 	0 	0 	3 	0 	0 	0 	0 
49587	약통02	藥桶	명	1 	1 	0 	0 	0 	0 	0 	0 	0 	0 	1 
49588	약표	略表	명	1 	1 	1 	0 	0 	0 	0 	0 	0 	0 	0 
9249	약품	藥品	명	17 	10 	0 	4 	4 	4 	2 	3 	0 	0 	0 
1860	약하다01	弱-	형	119 	55 	2 	17 	26 	22 	14 	23 	5 	0 	10 
34676	약학	藥學	명	2 	2 	0 	0 	2 	0 	0 	0 	0 	0 	0 
5377	약해지다	弱-	동	34 	21 	2 	9 	3 	6 	3 	2 	2 	1 	6 
14633	약혼	約婚	명	9 	4 	1 	0 	0 	0 	2 	4 	2 	0 	0 
28129	약혼녀	約婚女	명	3 	1 	0 	0 	0 	0 	0 	3 	0 	0 	0 
12681	약혼식	約婚式	명	11 	3 	0 	0 	0 	1 	0 	6 	4 	0 	0 
34677	약혼자01	約婚者	명	2 	2 	0 	0 	0 	0 	0 	2 	0 	0 	0 
49589	약혼하다	約婚-	동	1 	1 	0 	0 	0 	1 	0 	0 	0 	0 	0 
12682	약화01	弱化	명	11 	10 	0 	1 	3 	0 	5 	2 	0 	0 	0 
49590	약화03	藥禍	명	1 	1 	0 	0 	0 	0 	1 	0 	0 	0 	0 
6639	약화되다	弱化-	동	26 	11 	0 	4 	16 	0 	4 	2 	0 	0 	0 
8841	약화시키다	弱化-	동	18 	12 	0 	1 	9 	1 	4 	2 	0 	0 	1 
34678	약화하다	弱化-	동	2 	2 	0 	0 	0 	0 	2 	0 	0 	0 	0 
15826	약효	藥效	명	8 	5 	1 	0 	0 	0 	4 	1 	0 	0 	2 
15827	얄궂다		형	8 	6 	0 	0 	0 	4 	2 	2 	0 	0 	0 
8458	얄밉다		형	19 	12 	0 	0 	0 	3 	0 	7 	5 	0 	4 
11949	얄팍하다		형	12 	9 	1 	0 	4 	2 	0 	5 	0 	0 	0 
49591	얄포름하다		형	1 	1 	0 	0 	0 	1 	0 	0 	0 	0 	0 
49592	얄풋하다		형	1 	1 	0 	0 	0 	0 	0 	0 	1 	0 	0 
3421	얇다		형	59 	22 	1 	0 	10 	5 	4 	32 	5 	1 	1 
34679	얇아지다		동	2 	2 	0 	0 	1 	0 	0 	0 	0 	1 	0 
49593	얌마		불	1 	1 	0 	0 	0 	0 	0 	0 	1 	0 	0 
49594	얌전		명	1 	1 	0 	0 	0 	1 	0 	0 	0 	0 	0 
7299	얌전하다		형	23 	9 	2 	0 	13 	0 	1 	0 	0 	0 	7 
49595	얌전해지다		동	1 	1 	0 	0 	0 	0 	0 	1 	0 	0 	0 
17247	얌전히		부	7 	4 	0 	0 	2 	4 	0 	0 	0 	0 	1 
28130	얌체01		명	3 	3 	0 	0 	0 	1 	1 	1 	0 	0 	0 
34680	얌체족	-族	명	2 	1 	0 	0 	0 	0 	2 	0 	0 	0 	0 
49596	얏01		감	1 	1 	0 	0 	0 	0 	0 	1 	0 	0 	0 
3195	양02		의	64 	32 	2 	1 	14 	28 	6 	6 	1 	0 	6 
7841	양05	羊	명	21 	10 	0 	0 	13 	3 	2 	3 	0 	0 	0 
3592	양07	兩	관	56 	28 	0 	7 	14 	6 	23 	3 	2 	1 	0 
21227	양19	陽	명	5 	4 	1 	0 	2 	0 	0 	0 	0 	0 	2 
1428	양20	量	명	160 	53 	6 	40 	24 	14 	34 	36 	0 	2 	4 
1576	양25	孃	의	145 	22 	0 	0 	24 	24 	28 	64 	0 	1 	4 
13568	양가02	兩家	명	10 	7 	1 	0 	0 	0 	1 	5 	2 	0 	1 
49597	양가성	兩價性	명	1 	1 	0 	0 	1 	0 	0 	0 	0 	0 	0 
28131	양가적	兩價的	관	3 	1 	0 	0 	3 	0 	0 	0 	0 	0 	0 
49598	양가죽	羊-	명	1 	1 	0 	0 	1 	0 	0 	0 	0 	0 	0 
28132	양감03	量感	명	3 	1 	0 	3 	0 	0 	0 	0 	0 	0 	0 
49599	양계06	養鷄	명	1 	1 	0 	1 	0 	0 	0 	0 	0 	0 	0 
49600	양계업	養鷄業	명	1 	1 	0 	1 	0 	0 	0 	0 	0 	0 	0 
34681	양고기	羊-	명	2 	2 	0 	0 	1 	1 	0 	0 	0 	0 	0 
24119	양곡05	糧穀	명	4 	3 	0 	0 	1 	0 	2 	1 	0 	0 	0 
24120	양공주	洋公主	명	4 	2 	0 	0 	1 	3 	0 	0 	0 	0 	0 
49601	양광03	陽光	명	1 	1 	0 	0 	0 	1 	0 	0 	0 	0 	0 
3044	양국01	兩國	명	68 	19 	0 	0 	3 	1 	62 	2 	0 	0 	0 
49602	양군01	兩軍	명	1 	1 	0 	0 	0 	0 	0 	0 	0 	0 	1 
13569	양궁02	洋弓	명	10 	3 	1 	0 	0 	0 	9 	0 	0 	0 	0 
21228	양극01	兩極	명	5 	4 	0 	0 	0 	0 	2 	2 	0 	1 	0 
24121	양극단	兩極端	명	4 	3 	0 	0 	3 	0 	1 	0 	0 	0 	0 
49603	양극적	兩極的	명	1 	1 	0 	0 	0 	0 	1 	0 	0 	0 	0 
34682	양극화	兩極化	명	2 	2 	0 	0 	0 	0 	2 	0 	0 	0 	0 
34683	양근		명	2 	1 	0 	0 	0 	0 	2 	0 	0 	0 	0 
19011	양기06	陽氣	명	6 	2 	0 	0 	0 	0 	0 	6 	0 	0 	0 
49604	양껏	量-	부	1 	1 	0 	0 	0 	0 	0 	1 	0 	0 	0 
24122	양날02	兩-	명	4 	3 	0 	0 	2 	0 	1 	1 	0 	0 	0 
21229	양날톱	兩-	명	5 	1 	0 	5 	0 	0 	0 	0 	0 	0 	0 
34684	양녀03	養女	명	2 	2 	0 	0 	1 	1 	0 	0 	0 	0 	0 
3422	양념		명	59 	11 	2 	2 	3 	3 	6 	43 	0 	0 	0 
34685	양념간장	-醬	명	2 	2 	0 	0 	0 	1 	0 	0 	0 	0 	1 
49605	양념거리		명	1 	1 	0 	0 	0 	0 	0 	1 	0 	0 	0 
7300	양념장	-醬	명	23 	3 	0 	0 	0 	1 	0 	22 	0 	0 	0 
11950	양념하다		동	12 	1 	0 	0 	0 	0 	0 	12 	0 	0 	0 
34686	양다리	兩-	명	2 	2 	0 	0 	0 	0 	0 	1 	0 	1 	0 
28133	양단04	洋緞	명	3 	2 	0 	0 	1 	0 	0 	0 	2 	0 	0 
49606	양단간	兩端間	명	1 	1 	0 	0 	0 	1 	0 	0 	0 	0 	0 
15828	양담배	洋-	명	8 	4 	1 	0 	5 	2 	0 	0 	0 	0 	0 
11282	양당02	兩黨	명	13 	7 	0 	0 	0 	1 	12 	0 	0 	0 	0 
49607	양당제	兩黨制	명	1 	1 	0 	0 	0 	0 	1 	0 	0 	0 	0 
19012	양대03	兩大	관	6 	6 	0 	0 	1 	1 	3 	1 	0 	0 	0 
5785	양도11	讓渡	명	31 	9 	0 	0 	12 	0 	17 	2 	0 	0 	0 
49608	양도되다	讓渡-	동	1 	1 	0 	0 	0 	1 	0 	0 	0 	0 	0 
34687	양도받다	讓渡-	동	2 	2 	0 	0 	0 	0 	2 	0 	0 	0 	0 
49609	양도분	讓渡分	명	1 	1 	0 	0 	0 	0 	1 	0 	0 	0 	0 
49610	양도성	讓渡性	명	1 	1 	0 	0 	0 	0 	0 	1 	0 	0 	0 
17248	양도하다	讓渡-	동	7 	5 	0 	0 	4 	0 	1 	2 	0 	0 	0 
49611	양돈02	養豚	명	1 	1 	0 	1 	0 	0 	0 	0 	0 	0 	0 
49612	양돈업	養豚業	명	1 	1 	0 	1 	0 	0 	0 	0 	0 	0 	0 
15829	양동이	洋-	명	8 	5 	0 	1 	0 	3 	0 	1 	3 	0 	0 
34688	양띠	羊-	명	2 	1 	0 	0 	0 	0 	0 	2 	0 	0 	0 
21230	양력02	陽曆	명	5 	4 	1 	0 	0 	3 	0 	1 	0 	0 	0 
34689	양력설	陽曆-	명	2 	2 	0 	0 	0 	1 	1 	0 	0 	0 	0 
49613	양로당	養老黨	명	1 	1 	0 	0 	0 	1 	0 	0 	0 	0 	0 
14634	양로원	養老院	명	9 	6 	0 	1 	2 	2 	1 	3 	0 	0 	0 
28134	양론	兩論	명	3 	3 	0 	0 	2 	0 	0 	1 	0 	0 	0 
19013	양립하다	兩立-	동	6 	4 	0 	0 	5 	0 	1 	0 	0 	0 	0 
5248	양말01	洋襪	명	35 	18 	12 	2 	4 	5 	1 	5 	2 	0 	4 
49614	양말목	洋襪-	명	1 	1 	0 	0 	0 	1 	0 	0 	0 	0 	0 
49615	양머리	洋-	명	1 	1 	0 	0 	0 	1 	0 	0 	0 	0 	0 
12683	양면	兩面	명	11 	10 	1 	0 	5 	0 	1 	4 	0 	0 	0 
24123	양면성	兩面性	명	4 	3 	0 	0 	3 	0 	1 	0 	0 	0 	0 
28135	양면적	兩面的	관	3 	3 	0 	0 	2 	0 	1 	0 	0 	0 	0 
49616	양면적	兩面的	명	1 	1 	0 	0 	1 	0 	0 	0 	0 	0 	0 
49617	양목03	洋木	명	1 	1 	0 	0 	1 	0 	0 	0 	0 	0 	0 
49618	양묘기	揚錨機	명	1 	1 	0 	0 	0 	1 	0 	0 	0 	0 	0 
49619	양무용	洋舞踊	명	1 	1 	0 	0 	0 	0 	0 	1 	0 	0 	0 
49620	양물02	洋物	명	1 	1 	0 	0 	0 	1 	0 	0 	0 	0 	0 
49621	양미간	兩眉間	명	1 	1 	0 	0 	0 	1 	0 	0 	0 	0 	0 
17249	양민	良民	명	7 	4 	0 	0 	0 	5 	1 	1 	0 	0 	0 
2448	양반03	兩班	명	88 	34 	15 	7 	19 	22 	1 	8 	6 	3 	7 
49622	양반가	兩班家	명	1 	1 	0 	0 	1 	0 	0 	0 	0 	0 	0 
49623	양반국	兩班國	명	1 	1 	0 	0 	1 	0 	0 	0 	0 	0 	0 
49624	양반집	兩班-	명	1 	1 	0 	0 	0 	0 	0 	0 	1 	0 	0 
49625	양반촌	兩班村	명	1 	1 	0 	0 	0 	1 	0 	0 	0 	0 	0 
34690	양반층	兩班層	명	2 	2 	1 	0 	1 	0 	0 	0 	0 	0 	0 
34691	양발02	兩-	명	2 	2 	0 	2 	0 	0 	0 	0 	0 	0 	0 
49626	양방02	兩方	명	1 	1 	0 	0 	1 	0 	0 	0 	0 	0 	0 
34692	양방80	洋方	명	2 	2 	0 	0 	0 	0 	2 	0 	0 	0 	0 
9250	양배추	洋-	명	17 	3 	1 	6 	0 	0 	0 	10 	0 	0 	0 
49627	양버들	洋-	명	1 	1 	0 	0 	1 	0 	0 	0 	0 	0 	0 
9251	양보03	讓步	명	17 	11 	1 	1 	2 	0 	11 	2 	0 	0 	0 
49628	양보받다	讓步-	동	1 	1 	0 	0 	0 	0 	0 	1 	0 	0 	0 
5129	양보하다	讓步-	동	36 	29 	2 	4 	8 	8 	7 	5 	0 	0 	2 
4535	양복01	洋服	명	42 	23 	8 	0 	4 	17 	3 	3 	2 	1 	4 
49629	양복장이	洋服-	명	1 	1 	0 	0 	1 	0 	0 	0 	0 	0 	0 
15830	양복점	洋服店	명	8 	1 	0 	0 	0 	0 	0 	8 	0 	0 	0 
34693	양봉03	養蜂	명	2 	2 	0 	2 	0 	0 	0 	0 	0 	0 	0 
28136	양분02	養分	명	3 	1 	0 	0 	3 	0 	0 	0 	0 	0 	0 
17250	양분되다	兩分-	동	7 	5 	0 	0 	1 	2 	0 	4 	0 	0 	0 
49630	양분법	兩分法	명	1 	1 	0 	0 	1 	0 	0 	0 	0 	0 	0 
28137	양분하다	兩分-	동	3 	3 	0 	0 	1 	0 	1 	1 	0 	0 	0 
49631	양분화	兩分化	명	1 	1 	0 	0 	1 	0 	0 	0 	0 	0 	0 
34694	양비론	兩非論	명	2 	1 	0 	0 	0 	0 	2 	0 	0 	0 	0 
19014	양산05	陽傘	명	6 	4 	3 	0 	0 	0 	0 	2 	0 	0 	1 
21231	양산07	量産	명	5 	5 	0 	0 	2 	0 	3 	0 	0 	0 	0 
49632	양산되다	量産-	동	1 	1 	0 	0 	0 	0 	0 	1 	0 	0 	0 
19015	양산하다01	量産-	동	6 	6 	0 	0 	0 	0 	4 	2 	0 	0 	0 
1924	양상08	樣相	명	114 	36 	0 	0 	55 	1 	41 	17 	0 	0 	0 
8459	양상추	洋-	명	19 	1 	0 	0 	0 	0 	0 	19 	0 	0 	0 
28138	양색시	洋-	명	3 	1 	0 	0 	0 	0 	0 	0 	3 	0 	0 
49633	양생	養生	명	1 	1 	0 	0 	1 	0 	0 	0 	0 	0 	0 
49634	양생법	養生法	명	1 	1 	0 	0 	0 	1 	0 	0 	0 	0 	0 
49635	양생주		명	1 	1 	0 	0 	1 	0 	0 	0 	0 	0 	0 
49636	양서01	良書	명	1 	1 	0 	0 	0 	0 	1 	0 	0 	0 	0 
49637	양서류	兩棲類	명	1 	1 	0 	0 	0 	1 	0 	0 	0 	0 	0 
49638	양서점		명	1 	1 	0 	0 	1 	0 	0 	0 	0 	0 	0 
49639	양성03	兩性	명	1 	1 	0 	0 	0 	0 	1 	0 	0 	0 	0 
34695	양성08	陽性	명	2 	2 	1 	0 	0 	0 	1 	0 	0 	0 	0 
7301	양성10	養成	명	23 	17 	0 	2 	4 	0 	8 	8 	0 	0 	1 
34696	양성되다	養成-	동	2 	2 	0 	0 	2 	0 	0 	0 	0 	0 	0 
28139	양성소02	養成所	명	3 	2 	0 	0 	1 	2 	0 	0 	0 	0 	0 
49640	양성자	陽性子	명	1 	1 	0 	0 	1 	0 	0 	0 	0 	0 	0 
9686	양성하다01	養成-	동	16 	10 	0 	3 	5 	1 	7 	0 	0 	0 	0 
49641	양성화02	陽性化	명	1 	1 	0 	0 	1 	0 	0 	0 	0 	0 	0 
49642	양속01	良俗	명	1 	1 	1 	0 	0 	0 	0 	0 	0 	0 	0 
8156	양손01	兩-	명	20 	18 	0 	0 	4 	7 	2 	3 	4 	0 	0 
28140	양송이		명	3 	2 	0 	0 	0 	1 	0 	2 	0 	0 	0 
34697	양송이버섯		명	2 	1 	0 	0 	0 	0 	0 	2 	0 	0 	0 
21232	양수01	羊水	명	5 	1 	0 	0 	5 	0 	0 	0 	0 	0 	0 
34698	양수08	揚水	명	2 	2 	0 	1 	0 	0 	1 	0 	0 	0 	0 
21233	양수09	陽數	명	5 	1 	5 	0 	0 	0 	0 	0 	0 	0 	0 
34699	양수14	讓受	명	2 	1 	0 	0 	2 	0 	0 	0 	0 	0 	0 
49643	양수척	楊水尺	명	1 	1 	0 	0 	1 	0 	0 	0 	0 	0 	0 
34700	양시론	兩是論	명	2 	1 	0 	0 	0 	0 	2 	0 	0 	0 	0 
17251	양식01	良識	명	7 	6 	0 	0 	1 	1 	4 	1 	0 	0 	0 
34701	양식03	洋食	명	2 	2 	1 	0 	0 	0 	1 	0 	0 	0 	0 
1831	양식04	樣式	명	121 	27 	0 	5 	95 	8 	5 	2 	0 	5 	1 
12684	양식05	養殖	명	11 	8 	0 	3 	2 	1 	4 	0 	1 	0 	0 
12685	양식06	糧食	명	11 	10 	0 	0 	3 	3 	2 	1 	1 	0 	1 
28141	양식거리	糧食-	명	3 	1 	0 	0 	3 	0 	0 	0 	0 	0 	0 
49644	양식당	洋食堂	명	1 	1 	0 	0 	1 	0 	0 	0 	0 	0 	0 
28142	양식되다	養殖-	동	3 	1 	0 	0 	0 	0 	3 	0 	0 	0 	0 
34702	양식론	樣式論	명	2 	1 	0 	0 	2 	0 	0 	0 	0 	0 	0 
17252	양식업	養殖業	명	7 	1 	0 	7 	0 	0 	0 	0 	0 	0 	0 
14635	양식장	養殖場	명	9 	6 	0 	3 	1 	0 	3 	2 	0 	0 	0 
28143	양식적	良識的	관	3 	1 	0 	0 	3 	0 	0 	0 	0 	0 	0 
34703	양식하다	養殖-	동	2 	2 	0 	1 	1 	0 	0 	0 	0 	0 	0 
49645	양식화	樣式化	명	1 	1 	0 	0 	1 	0 	0 	0 	0 	0 	0 
49646	양식화되다	樣式化-	동	1 	1 	0 	0 	1 	0 	0 	0 	0 	0 	0 
34704	양식화하다	樣式化-	동	2 	2 	0 	0 	2 	0 	0 	0 	0 	0 	0 
4007	양심02	良心	명	49 	31 	5 	2 	8 	8 	15 	8 	0 	1 	2 
24124	양심선언	良心宣言	명	4 	3 	0 	0 	1 	0 	2 	1 	0 	0 	0 
34705	양심선언자	良心宣言者	명	2 	1 	0 	0 	0 	0 	2 	0 	0 	0 	0 
12686	양심수	良心囚	명	11 	4 	0 	0 	0 	3 	8 	0 	0 	0 	0 
34706	양심적	良心的	관	2 	2 	0 	0 	1 	0 	1 	0 	0 	0 	0 
15831	양심적	良心的	명	8 	8 	0 	0 	1 	4 	2 	0 	0 	0 	1 
28144	양아치		명	3 	2 	2 	0 	1 	0 	0 	0 	0 	0 	0 
49647	양안06	量案	명	1 	1 	0 	0 	1 	0 	0 	0 	0 	0 	0 
49648	양압	兩壓	명	1 	1 	0 	0 	0 	0 	1 	0 	0 	0 	0 
49649	양약02	洋藥	명	1 	1 	0 	0 	0 	0 	0 	1 	0 	0 	0 
49650	양어깨	兩-	명	1 	1 	0 	0 	0 	0 	1 	0 	0 	0 	0 
34707	양어장	養魚場	명	2 	2 	0 	1 	0 	0 	1 	0 	0 	0 	0 
9252	양옆	兩-	명	17 	12 	0 	1 	3 	8 	2 	2 	1 	0 	0 
34708	양옥01	洋屋	명	2 	2 	0 	0 	0 	0 	1 	0 	1 	0 	0 
49651	양용형	兩用型	명	1 	1 	0 	0 	0 	0 	0 	1 	0 	0 	0 
13570	양육02	養育	명	10 	7 	0 	0 	5 	0 	3 	1 	0 	0 	1 
49652	양육권	養育權	명	1 	1 	0 	0 	0 	0 	0 	1 	0 	0 	0 
49653	양육되다	養育-	동	1 	1 	0 	0 	0 	0 	0 	1 	0 	0 	0 
28145	양육자02	養育者	명	3 	1 	0 	0 	3 	0 	0 	0 	0 	0 	0 
28146	양육하다	養育-	동	3 	2 	1 	0 	2 	0 	0 	0 	0 	0 	0 
34709	양은	洋銀	명	2 	1 	0 	0 	2 	0 	0 	0 	0 	0 	0 
34710	양은그릇	洋銀-	명	2 	2 	0 	0 	0 	0 	1 	0 	1 	0 	0 
34711	양은솥	洋銀-	명	2 	1 	0 	0 	0 	0 	0 	0 	2 	0 	0 
28147	양이01	洋夷	명	3 	1 	0 	0 	0 	3 	0 	0 	0 	0 	0 
11283	양인01	良人	명	13 	2 	0 	0 	13 	0 	0 	0 	0 	0 	0 
49654	양일02	兩日	명	1 	1 	0 	0 	0 	0 	1 	0 	0 	0 	0 
4446	양자01	兩者	명	43 	15 	0 	1 	29 	0 	13 	0 	0 	0 	0 
49655	양자05	陽子	명	1 	1 	0 	0 	1 	0 	0 	0 	0 	0 	0 
19016	양자06	量子	명	6 	2 	0 	0 	6 	0 	0 	0 	0 	0 	0 
28148	양자10	養子	명	3 	3 	0 	1 	0 	0 	0 	1 	1 	0 	0 
28149	양자론	量子論	명	3 	1 	0 	0 	3 	0 	0 	0 	0 	0 	0 
49656	양자리	羊-	명	1 	1 	0 	0 	0 	0 	0 	1 	0 	0 	0 
28150	양자적	兩者的	관	3 	1 	0 	0 	0 	0 	3 	0 	0 	0 	0 
49657	양자택일	兩者擇一	명	1 	1 	0 	0 	0 	1 	0 	0 	0 	0 	0 
49658	양자택일론	兩者擇一論	명	1 	1 	0 	0 	1 	0 	0 	0 	0 	0 	0 
49659	양자택일적	兩者擇一的	관	1 	1 	0 	0 	1 	0 	0 	0 	0 	0 	0 
49660	양자택일적	兩者擇一的	명	1 	1 	0 	0 	1 	0 	0 	0 	0 	0 	0 
19017	양잠	養蠶	명	6 	3 	0 	1 	5 	0 	0 	0 	0 	0 	0 
34712	양장05	洋裝	명	2 	2 	1 	0 	1 	0 	0 	0 	0 	0 	0 
49661	양장점	洋裝店	명	1 	1 	0 	0 	0 	1 	0 	0 	0 	0 	0 
49662	양재07	禳災	명	1 	1 	0 	0 	1 	0 	0 	0 	0 	0 	0 
34713	양재80	量材	명	2 	1 	0 	2 	0 	0 	0 	0 	0 	0 	0 
49663	양재기02	洋-	명	1 	1 	1 	0 	0 	0 	0 	0 	0 	0 	0 
14636	양적01	量的	관	9 	5 	0 	0 	4 	1 	3 	1 	0 	0 	0 
10146	양적01	量的	명	15 	8 	1 	1 	9 	0 	2 	2 	0 	0 	0 
19018	양전자	陽電子	명	6 	1 	0 	0 	0 	0 	6 	0 	0 	0 	0 
34714	양전하	陽電荷	명	2 	1 	0 	0 	2 	0 	0 	0 	0 	0 	0 
19019	양조04	釀造	명	6 	3 	0 	4 	0 	1 	1 	0 	0 	0 	0 
5034	양조장	釀造場	명	37 	2 	0 	0 	0 	35 	0 	0 	0 	0 	2 
49664	양좌80	羊座	명	1 	1 	1 	0 	0 	0 	0 	0 	0 	0 	0 
8157	양주04	洋酒	명	20 	11 	2 	0 	1 	9 	0 	4 	3 	0 	1 
49665	양주80	洋紬	명	1 	1 	0 	0 	1 	0 	0 	0 	0 	0 	0 
24125	양지08	陽地	명	4 	4 	0 	2 	0 	1 	0 	1 	0 	0 	0 
28151	양지꽃	陽地-	명	3 	1 	0 	0 	3 	0 	0 	0 	0 	0 	0 
21234	양지머리		명	5 	1 	0 	0 	0 	0 	0 	5 	0 	0 	0 
19020	양지바르다	陽地-	형	6 	5 	0 	0 	1 	3 	0 	1 	1 	0 	0 
24126	양지쪽	陽地-	명	4 	3 	0 	1 	0 	1 	0 	0 	2 	0 	0 
17253	양질01	良質	명	7 	5 	0 	0 	2 	2 	3 	0 	0 	0 	0 
49666	양질화	良質化	명	1 	1 	0 	0 	0 	0 	1 	0 	0 	0 	0 
2532	양쪽	兩-	명	85 	42 	0 	10 	12 	21 	26 	10 	6 	0 	0 
49667	양차01	兩次	명	1 	1 	0 	0 	1 	0 	0 	0 	0 	0 	0 
49668	양천80	養天	명	1 	1 	0 	0 	1 	0 	0 	0 	0 	0 	0 
28152	양천제	良賤制	명	3 	1 	0 	0 	3 	0 	0 	0 	0 	0 	0 
8842	양철	洋鐵	명	18 	6 	0 	0 	1 	15 	1 	0 	1 	0 	0 
49669	양철집	洋鐵-	명	1 	1 	0 	0 	0 	1 	0 	0 	0 	0 	0 
6838	양측	兩側	명	25 	11 	0 	0 	4 	0 	21 	0 	0 	0 	0 
49670	양치		명	1 	1 	0 	1 	0 	0 	0 	0 	0 	0 	0 
34715	양치기02	羊-	명	2 	2 	0 	0 	1 	1 	0 	0 	0 	0 	0 
34716	양치질		명	2 	2 	0 	0 	1 	0 	0 	1 	0 	0 	0 
49671	양친01	兩親	명	1 	1 	0 	0 	0 	1 	0 	0 	0 	0 	0 
49672	양코배기	洋-	명	1 	1 	0 	0 	0 	0 	0 	1 	0 	0 	0 
34717	양키	Yankee	명	2 	2 	0 	0 	0 	1 	0 	0 	1 	0 	0 
21235	양탄자	洋-	명	5 	4 	0 	1 	0 	3 	1 	0 	0 	0 	0 
21236	양태03	樣態	명	5 	5 	0 	0 	1 	0 	3 	1 	0 	0 	0 
2116	양파	洋-	명	103 	13 	0 	2 	4 	4 	2 	83 	1 	0 	7 
21237	양팔	兩-	명	5 	5 	1 	0 	1 	3 	0 	0 	0 	0 	0 
11284	양편01	兩便	명	13 	9 	1 	1 	0 	7 	1 	3 	0 	0 	0 
34718	양푼		명	2 	2 	0 	0 	0 	1 	0 	0 	1 	0 	0 
24127	양품점	洋品店	명	4 	2 	0 	0 	2 	2 	0 	0 	0 	0 	0 
49673	양하다01		보	1 	1 	0 	0 	0 	0 	0 	1 	0 	0 	0 
49674	양할아버지	養-	명	1 	1 	0 	0 	0 	0 	0 	0 	0 	0 	1 
15832	양해03	諒解	명	8 	7 	0 	0 	4 	2 	0 	2 	0 	0 	0 
19021	양해하다	諒解-	동	6 	4 	0 	1 	0 	0 	1 	4 	0 	0 	0 
21238	양호08	養護	명	5 	4 	0 	1 	0 	0 	1 	2 	0 	0 	1 
24128	양호실	養護室	명	4 	2 	0 	0 	0 	0 	0 	3 	0 	0 	1 
21239	양호하다01	良好-	형	5 	3 	0 	1 	0 	0 	2 	2 	0 	0 	0 
49675	양화01	良貨	명	1 	1 	0 	0 	1 	0 	0 	0 	0 	0 	0 
34719	양화05	洋靴	명	2 	1 	0 	0 	0 	0 	0 	2 	0 	0 	0 
49676	양화기	揚貨機	명	1 	1 	0 	0 	0 	1 	0 	0 	0 	0 	0 
49677	양화하다80	量化-	동	1 	1 	0 	0 	1 	0 	0 	0 	0 	0 	0 
9253	얕다		형	17 	15 	1 	4 	4 	3 	2 	1 	1 	0 	1 
49678	얕보다		동	1 	1 	0 	0 	0 	0 	1 	0 	0 	0 	0 
49679	얕아지다		동	1 	1 	0 	0 	0 	1 	0 	0 	0 	0 	0 
28153	얕잡다		동	3 	3 	0 	0 	0 	0 	3 	0 	0 	0 	0 
3079	얘		불	67 	33 	3 	9 	4 	17 	0 	1 	15 	16 	2 
4361	얘02		감	44 	23 	6 	6 	7 	14 	0 	4 	3 	1 	3 
49680	얘03		대	1 	1 	0 	0 	0 	0 	0 	1 	0 	0 	0 
237	얘기		명	824 	89 	30 	2 	68 	125 	55 	108 	59 	332 	45 
19022	얘기꽃		명	6 	6 	0 	0 	2 	0 	2 	1 	0 	0 	1 
49681	얘기꾼		명	1 	1 	0 	0 	1 	0 	0 	0 	0 	0 	0 
21240	얘기되다		동	5 	4 	0 	0 	1 	0 	3 	1 	0 	0 	0 
49682	얘기판		명	1 	1 	0 	0 	1 	0 	0 	0 	0 	0 	0 
736	얘기하다		동	294 	58 	13 	0 	19 	36 	5 	31 	27 	150 	13 
34720	얘깃거리		명	2 	2 	0 	0 	1 	0 	0 	0 	0 	1 	0 
28154	어01		명	3 	3 	2 	0 	0 	0 	0 	0 	1 	0 	0 
446	어02		감	455 	39 	7 	5 	6 	8 	0 	6 	40 	382 	1 
19023	어감	語感	명	6 	6 	1 	0 	2 	1 	0 	2 	0 	0 	0 
24129	어구05	漁具	명	4 	3 	0 	0 	0 	4 	0 	0 	0 	0 	0 
49683	어구07	語句	명	1 	1 	0 	0 	1 	0 	0 	0 	0 	0 	0 
34721	어구대	漁具代	명	2 	1 	0 	0 	0 	2 	0 	0 	0 	0 	0 
49684	어구점	漁具店	명	1 	1 	0 	0 	0 	1 	0 	0 	0 	0 	0 
49685	어군01	魚群	명	1 	1 	0 	0 	0 	0 	0 	1 	0 	0 	0 
49686	어군02	語群	명	1 	1 	0 	0 	1 	0 	0 	0 	0 	0 	0 
8158	어귀01		명	20 	12 	1 	5 	1 	11 	0 	2 	0 	0 	0 
